,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
2948,Honda,Crosstour,2014,regular unleaded,278,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,28,19,2202,35140
2949,Honda,Crosstour,2014,regular unleaded,278,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,28,19,2202,37240
2950,Honda,Crosstour,2014,regular unleaded,278,6,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,30,20,2202,31040
2951,Honda,Crosstour,2015,regular unleaded,192,4,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,31,22,2202,33315
2952,Honda,Crosstour,2015,regular unleaded,278,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,28,19,2202,37390
2953,Honda,Crosstour,2015,regular unleaded,278,6,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,30,20,2202,35940
2954,Honda,Crosstour,2015,regular unleaded,278,6,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,30,20,2202,31190
2955,Honda,Crosstour,2015,regular unleaded,192,4,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,31,22,2202,31215
2956,Honda,Crosstour,2015,regular unleaded,278,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,28,19,2202,35290
2957,Honda,Crosstour,2015,regular unleaded,192,4,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,31,22,2202,27530
2958,Honda,Crosstour,2015,regular unleaded,278,6,AUTOMATIC,front wheel drive,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,30,20,2202,33840
2959,Subaru,Crosstrek,2016,regular unleaded,160,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Compact,4dr SUV,34,30,640,26395
2960,Subaru,Crosstrek,2016,regular unleaded,148,4,MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,23,640,22395
2961,Subaru,Crosstrek,2016,regular unleaded,148,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,34,26,640,25095
2962,Subaru,Crosstrek,2016,regular unleaded,148,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,34,26,640,23395
2963,Subaru,Crosstrek,2016,regular unleaded,148,4,MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,23,640,21595
2964,Subaru,Crosstrek,2016,regular unleaded,160,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Hybrid",Compact,4dr SUV,34,30,640,29995
2965,Subaru,Crosstrek,2017,regular unleaded,148,4,MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,23,640,22495
2966,Subaru,Crosstrek,2017,regular unleaded,148,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,640,23495
2967,Subaru,Crosstrek,2017,regular unleaded,148,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,640,25195
2968,Subaru,Crosstrek,2017,regular unleaded,148,4,MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,23,640,21695
2969,Ford,Crown Victoria,2009,flex-fuel (unleaded/E85),224,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Sedan,24,16,5657,29205
2970,Ford,Crown Victoria,2010,flex-fuel (unleaded/E85),224,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Sedan,24,16,5657,29905
2971,Ford,Crown Victoria,2011,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Sedan,24,16,5657,29905
2972,Chevrolet,Cruze Limited,2016,regular unleaded,138,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,42,28,1385,20195
2973,Chevrolet,Cruze Limited,2016,regular unleaded,138,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,25,1385,17845
2974,Chevrolet,Cruze Limited,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,38,26,1385,24370
2975,Chevrolet,Cruze Limited,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,38,26,1385,23370
2976,Chevrolet,Cruze Limited,2016,regular unleaded,138,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,38,26,1385,19165
2977,Chevrolet,Cruze Limited,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,39,26,1385,21470
2978,Chevrolet,Cruze Limited,2016,regular unleaded,138,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,25,1385,16120
2979,Chevrolet,Cruze Limited,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,38,26,1385,20195
2980,Chevrolet,Cruze Limited,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,35,22,1385,18970
2981,Chevrolet,Cruze,2015,regular unleaded,138,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,25,1385,16170
2982,Chevrolet,Cruze,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,38,26,1385,23270
2983,Chevrolet,Cruze,2015,regular unleaded,138,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,42,28,1385,20095
2984,Chevrolet,Cruze,2015,regular unleaded,138,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,36,25,1385,17745
2985,Chevrolet,Cruze,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,38,26,1385,20095
2986,Chevrolet,Cruze,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,38,26,1385,24270
2987,Chevrolet,Cruze,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,35,22,1385,18870
2988,Chevrolet,Cruze,2015,regular unleaded,138,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,38,26,1385,19065
2989,Chevrolet,Cruze,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,39,26,1385,21370
2990,Chevrolet,Cruze,2015,diesel,148,4,AUTOMATIC,front wheel drive,4.0,Diesel,Midsize,Sedan,46,27,1385,25660
2991,Chevrolet,Cruze,2016,regular unleaded,153,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,42,30,1385,19120
2992,Chevrolet,Cruze,2016,regular unleaded,153,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,41,29,1385,18120
2993,Chevrolet,Cruze,2016,regular unleaded,153,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,41,29,1385,16620
2994,Chevrolet,Cruze,2016,regular unleaded,153,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,42,30,1385,21120
2995,Chevrolet,Cruze,2016,regular unleaded,153,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,41,29,1385,19820
2996,Chevrolet,Cruze,2016,regular unleaded,153,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,42,30,1385,23120
2997,Chevrolet,Cruze,2017,regular unleaded,153,4,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,38,29,1385,21920
2998,Chevrolet,Cruze,2017,regular unleaded,153,4,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,1385,21240
2999,Chevrolet,Cruze,2017,regular unleaded,153,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,40,30,1385,21450
3000,Chevrolet,Cruze,2017,regular unleaded,153,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,39,28,1385,16975
3001,Chevrolet,Cruze,2017,regular unleaded,153,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,39,28,1385,18525
3002,Chevrolet,Cruze,2017,regular unleaded,153,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,39,29,1385,23475
3003,Chevrolet,Cruze,2017,regular unleaded,153,4,MANUAL,front wheel drive,4.0,Unknown,Midsize,Sedan,39,28,1385,20150
3004,Chevrolet,Cruze,2017,regular unleaded,153,4,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Sedan,40,30,1385,19525
3005,Chevrolet,Cruze,2017,regular unleaded,153,4,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,37,28,1385,23945
3006,Lexus,CT 200h,2015,regular unleaded,134,4,AUTOMATIC,front wheel drive,4.0,"Hatchback,Luxury,Hybrid",Compact,4dr Hatchback,40,43,454,32200
3007,Lexus,CT 200h,2016,regular unleaded,134,4,AUTOMATIC,front wheel drive,4.0,"Hatchback,Luxury,Hybrid",Compact,4dr Hatchback,40,43,454,31250
3008,Lexus,CT 200h,2017,regular unleaded,134,4,AUTOMATIC,front wheel drive,4.0,"Hatchback,Luxury,Hybrid",Compact,4dr Hatchback,40,43,454,31250
3009,Cadillac,CT6,2016,premium unleaded (recommended),265,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,31,22,1624,58395
3010,Cadillac,CT6,2016,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,18,1624,67570
3011,Cadillac,CT6,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,27,18,1624,60395
3012,Cadillac,CT6,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,27,18,1624,55495
3013,Cadillac,CT6,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,18,1624,63570
3014,Cadillac,CT6,2016,premium unleaded (recommended),265,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,31,22,1624,53495
3015,Cadillac,CT6,2016,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,18,1624,87465
3016,Cadillac,CT6,2016,regular unleaded,335,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,18,1624,83465
3017,Cadillac,CT6,2016,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,18,1624,64395
3018,Cadillac,CT6,2017,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,18,1624,64395
3019,Cadillac,CT6,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,18,1624,63595
3020,Cadillac,CT6,2017,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,18,1624,87495
3021,Cadillac,CT6,2017,premium unleaded (recommended),265,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,30,22,1624,53495
3022,Cadillac,CT6,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,27,18,1624,60395
3023,Cadillac,CT6,2017,premium unleaded (recommended),265,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,30,22,1624,58395
3024,Cadillac,CT6,2017,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,18,1624,67595
3025,Cadillac,CT6,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,18,1624,83495
3026,Cadillac,CT6,2017,regular unleaded,335,6,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,27,18,1624,55495
3027,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,40615
3028,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,48150
3029,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,38715
3030,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,43950
3031,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,45850
3032,Cadillac,CTS Coupe,2012,regular unleaded,318,6,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,50050
3033,Cadillac,CTS Coupe,2013,regular unleaded,318,6,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,40805
3034,Cadillac,CTS Coupe,2013,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,43950
3035,Cadillac,CTS Coupe,2013,regular unleaded,318,6,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,50050
3036,Cadillac,CTS Coupe,2013,regular unleaded,318,6,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,45850
3037,Cadillac,CTS Coupe,2013,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,38905
3038,Cadillac,CTS Coupe,2013,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,48150
3039,Cadillac,CTS Coupe,2014,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,39495
3040,Cadillac,CTS Coupe,2014,regular unleaded,318,6,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,49995
3041,Cadillac,CTS Coupe,2014,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,47995
3042,Cadillac,CTS Coupe,2014,regular unleaded,318,6,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,45795
3043,Cadillac,CTS Coupe,2014,regular unleaded,318,6,AUTOMATIC,all wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,41495
3044,Cadillac,CTS Coupe,2014,regular unleaded,318,6,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,27,18,1624,43795
3045,Cadillac,CTS-V Coupe,2013,premium unleaded (required),556,8,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,14,1624,63215
3046,Cadillac,CTS-V Coupe,2014,premium unleaded (required),556,8,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,14,1624,63600
3047,Cadillac,CTS-V Coupe,2015,premium unleaded (required),556,8,MANUAL,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,19,14,1624,69900
3048,Cadillac,CTS-V Wagon,2012,premium unleaded (required),556,8,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,19,14,1624,63215
3049,Cadillac,CTS-V Wagon,2013,premium unleaded (required),556,8,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,19,14,1624,63215
3050,Cadillac,CTS-V Wagon,2014,premium unleaded (required),556,8,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,19,14,1624,63600
3051,Cadillac,CTS-V,2014,premium unleaded (required),556,8,MANUAL,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,19,14,1624,63600
3052,Cadillac,CTS-V,2016,premium unleaded (required),640,8,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,21,14,1624,83995
3053,Cadillac,CTS-V,2017,premium unleaded (required),640,8,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,21,14,1624,85995
3054,Cadillac,CTS Wagon,2012,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,27,18,1624,39015
3055,Cadillac,CTS Wagon,2012,regular unleaded,318,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,44190
3056,Cadillac,CTS Wagon,2012,regular unleaded,270,6,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,40915
3057,Cadillac,CTS Wagon,2012,regular unleaded,270,6,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,44050
3058,Cadillac,CTS Wagon,2012,regular unleaded,318,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,51650
3059,Cadillac,CTS Wagon,2012,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,27,18,1624,42150
3060,Cadillac,CTS Wagon,2012,regular unleaded,318,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,49750
3061,Cadillac,CTS Wagon,2012,regular unleaded,318,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,46090
3062,Cadillac,CTS Wagon,2013,regular unleaded,318,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,44190
3063,Cadillac,CTS Wagon,2013,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,42150
3064,Cadillac,CTS Wagon,2013,regular unleaded,270,6,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,41105
3065,Cadillac,CTS Wagon,2013,regular unleaded,318,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,49750
3066,Cadillac,CTS Wagon,2013,regular unleaded,318,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,46090
3067,Cadillac,CTS Wagon,2013,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,39205
3068,Cadillac,CTS Wagon,2013,regular unleaded,318,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,51650
3069,Cadillac,CTS Wagon,2013,regular unleaded,270,6,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,44050
3070,Cadillac,CTS Wagon,2014,regular unleaded,318,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,49795
3071,Cadillac,CTS Wagon,2014,regular unleaded,270,6,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,44095
3072,Cadillac,CTS Wagon,2014,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Wagon,26,18,1624,42195
3073,Cadillac,CTS Wagon,2014,regular unleaded,318,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,46095
3074,Cadillac,CTS Wagon,2014,regular unleaded,318,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,44195
3075,Cadillac,CTS Wagon,2014,regular unleaded,318,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Wagon,26,18,1624,51695
3076,Cadillac,CTS,2015,flex-fuel (unleaded/E85),321,6,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,Sedan,26,18,1624,54970
3077,Cadillac,CTS,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,30,20,1624,51270
3078,Cadillac,CTS,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,1624,53270
3079,Cadillac,CTS,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,1624,62070
3080,Cadillac,CTS,2015,flex-fuel (unleaded/E85),321,6,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,Sedan,26,18,1624,63770
3081,Cadillac,CTS,2015,flex-fuel (unleaded/E85),321,6,AUTOMATIC,rear wheel drive,4.0,"Flex Fuel,Luxury,High-Performance",Large,Sedan,29,18,1624,61770
3082,Cadillac,CTS,2015,premium unleaded (required),420,6,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,1624,69340
3083,Cadillac,CTS,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,1624,47345
3084,Cadillac,CTS,2015,flex-fuel (unleaded/E85),321,6,AUTOMATIC,all wheel drive,4.0,"Flex Fuel,Luxury,Performance",Large,Sedan,26,18,1624,59370
3085,Cadillac,CTS,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,30,20,1624,45345
3086,Cadillac,CTS,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,30,20,1624,55670
3087,Cadillac,CTS,2015,premium unleaded (recommended),272,4,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,19,1624,57670
3088,Cadillac,CTS,2015,premium unleaded (recommended),272,4,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,30,20,1624,60070
3089,Cadillac,CTS,2015,flex-fuel (unleaded/E85),321,6,AUTOMATIC,rear wheel drive,4.0,"Flex Fuel,Luxury,High-Performance",Large,Sedan,29,18,1624,52970
3090,Cadillac,CTS,2015,flex-fuel (unleaded/E85),321,6,AUTOMATIC,rear wheel drive,4.0,"Flex Fuel,Luxury,High-Performance",Large,Sedan,29,18,1624,57370
3091,Cadillac,CTS,2015,premium unleaded (required),420,6,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,1624,59340
3092,Cadillac,CTS,2016,regular unleaded,335,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,30,20,1624,58285
3093,Cadillac,CTS,2016,premium unleaded (recommended),268,4,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,31,21,1624,45560
3094,Cadillac,CTS,2016,premium unleaded (recommended),268,4,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,31,21,1624,60685
3095,Cadillac,CTS,2016,premium unleaded (required),420,6,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,1624,59955
3096,Cadillac,CTS,2016,premium unleaded (recommended),268,4,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,31,21,1624,51285
3097,Cadillac,CTS,2016,premium unleaded (required),420,6,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,24,16,1624,69955
3098,Cadillac,CTS,2016,premium unleaded (recommended),268,4,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,21,1624,53285
